_key,username,location,postcount,likes,keyword,gender,identity,marriage,region,risk_appetite,education,revenue,deposit,debt,intended_products,label
257,4be,Madhya Pradesh,48.0,0.0,1.076334834098816,,,,,,,,,,,
258,BC1,British Columbia,83010.0,111.0,0.0,,,,,,,,,,,
259,D66,Nederland,26467.0,6737.0,0.8907885700464249,,,,,,,,,,,
260,4e1,south korea,1.0,0.0,1.0835458934307098,,,,,,,,,,,
261,4EC,"Redlands, CA",10.0,6.0,1.0587234050035477,,,,,,,,,,,
262,FCA,"Manhattan, NY",3554.0,256.0,0.9123065248131752,,,,,,,,,,,
263,996,,1.0,0.0,1.0926353931427002,,,,,,,,,,,
264,C2E,"Dallas/Ft. Worth/Midlothian,TX",17213.0,1951.0,1.0835458934307098,,,,,,,,,,,
265,431,Amsterdam,687.0,2.0,0.0,,,,,,,,,,,
266,610,,1.0,0.0,1.0493416301906109,,,,,,,,,,,
267,F91,新潟県　中越,81.0,0.0,1.0499510690569878,,,,,,,,,,,
268,978,Taiwan,95.0,0.0,1.1900626122951508,,,,,,,,,,,
269,099,,1.0,0.0,1.0521898567676544,,,,,,,,,,,
270,196,,1.0,1.0,1.0437630116939545,,,,,,,,,,,
271,acf,"France, Spain, USA, UK, Canada, Spain, Germany, Italy + nearly 50 countries around the world.",6924.0,0.0,0.8952672779560089,,,,,,,,,,,
272,bf5,,14.0,1077.0,0.9372914135456085,,,,,,,,,,,
273,4ed,,24.0,0.0,1.174644410610199,,,,,,,,,,,
274,6C9,Al Bukairiyah - 🇸🇦,17689.0,42.0,1.0210416913032532,,,,,,,,,,,
275,B93,West Michigan!,2068.0,0.0,1.0030126087367535,,,,,,,,,,,
276,6cd,,1.0,0.0,0.9028863906860352,,,,,,,,,,,
277,35c,,8.0,27.0,0.9987419098615646,,,,,,,,,,,
278,891,SoCal,1.0,0.0,1.0035620890557766,,,,,,,,,,,
279,01a,"Fort Wayne, Indiana",31.0,2.0,1.196746826171875,,,,,,,,,,,
280,C69,,12.0,2.0,1.046625591814518,,,,,,,,,,,
281,1FD,,1.0,0.0,1.1276003569364548,,,,,,,,,,,
282,685,"Camp Pendleton North, CA",425.0,16998.0,0.9344609975814819,,,,,,,,,,,
283,d7c,,1.0,0.0,0.8864536434412003,,,,,,,,,,,
284,25F,AL AHSSA and jazan,1845.0,687.0,0.9622504860162735,,,,,,,,,,,
285,ade,"Godalming, UK",37992.0,15770.0,1.016496703028679,,,,,,,,,,,
